Time,Thrust,Orbit Speed,Speed X,Speed Y,Speed Z,Dist,Pos X,Pos Y,Pos Z,Fac X,Fac Y,Fac Z,Mass,Height,Gravity,,Px,Py,Pz,T,Tx,Ty,Tz,Gx,Gy,Gz,Nx,Ny,Nz,Vx,Vy,Vz,V,Vdiff
124364.3933,99.26805115,225.2293238,-41.13243309,-53.87753463,-214.7872959,1594182.799,-1328651.853,-820076.281,-321835.2748,-0.833440465,-0.514407754,-0.201896287,6.458380222,1432.79777,9.802606023,,-0.833437579,-0.514417971,-0.201881036,15.37295887,-12.81244599,-7.907969242,-3.103743319,8.169860234,5.042636701,1.978960258,-4.64258576,-2.865332541,-1.124783061,-41.22528481,-53.93484128,-214.8097916,225.2814635,0.007233809
124364.4133,99.27312469,225.2742297,-41.21228005,-53.92689815,-214.8066949,1594184.908,-1328652.677,-820077.3596,-321839.571,-0.833444436,-0.514405787,-0.201884659,6.457645893,1434.906881,9.802580086,,-0.833436994,-0.514417967,-0.201883464,15.375493,-12.81461909,-7.909242576,-3.10407616,8.169832877,5.042623319,1.97897882,-4.644786216,-2.866619257,-1.12509734,-41.30517577,-53.98423054,-214.8291968,225.3264266,0.007250251
124364.4333,99.27820587,225.3191763,-41.29215517,-53.97627434,-214.8260947,1594187.019,-1328653.503,-820078.4391,-321843.8675,-0.833444559,-0.514407337,-0.201880303,6.456912041,1437.01796,9.802554125,,-0.833436408,-0.514417963,-0.201885891,15.37802884,-12.81673446,-7.91057086,-3.104521125,8.169805499,5.042609924,1.978997378,-4.646928962,-2.867960935,-1.125523748,-41.38509375,-54.03363355,-214.8486051,225.3714327,0.007268441
124364.4533,99.28328705,225.3641642,-41.37205048,-54.02566459,-214.8454969,1594189.132,-1328654.331,-820079.5196,-321848.1644,-0.83344369,-0.514412522,-0.201870264,6.456177711,1439.130907,9.80252814,,-0.833435822,-0.514417959,-0.201888319,15.38056644,-12.81883605,-7.911955978,-3.104879002,8.169778102,5.042596518,1.97901593,-4.64905795,-2.86935946,-1.125863072,-41.46503164,-54.08305178,-214.8680141,225.4164786,0.007283089
124364.4733,99.28837585,225.4091955,-41.45196913,-54.07507045,-214.8649028,1594191.247,-1328655.16,-820080.6011,-321852.4617,-0.833442893,-0.514416814,-0.201862525,6.455443382,1441.245749,9.802502132,,-0.833435237,-0.514417955,-0.201890747,15.38310462,-12.82093921,-7.913327666,-3.105272335,8.169750686,5.042583099,1.979034478,-4.651188526,-2.870744567,-1.126237857,-41.5449929,-54.13248534,-214.8874275,225.4615686,0.007299417
124364.4933,99.29346466,225.4542692,-41.53191054,-54.12449062,-214.8843117,1594193.364,-1328655.99,-820081.6836,-321856.7594,-0.833439097,-0.51442486,-0.201854896,6.454709053,1443.362562,9.8024761,,-0.833434651,-0.514417951,-0.201893175,15.38564106,-12.82299479,-7.914756255,-3.105666982,8.16972325,5.042569669,1.97905302,-4.653271543,-2.872186586,-1.126613962,-41.62497598,-54.18193435,-214.906844,225.5067011,0.007316287
124364.5133,99.29854584,225.4993848,-41.61187268,-54.17392768,-214.903723,1594195.483,-1328656.823,-820082.7671,-321861.0575,-0.833434366,-0.514434516,-0.201853204,6.453975201,1445.48124,9.802450045,,-0.833434066,-0.514417947,-0.201895602,15.38818039,-12.82503836,-7.916211139,-3.106153517,8.169695794,5.042556226,1.979071558,-4.655342571,-2.873654913,-1.127081959,-41.70497953,-54.23140078,-214.9262646,225.5518773,0.007329824
124364.5333,99.30363464,225.5445475,-41.69185619,-54.22338122,-214.923142,1594197.603,-1328657.656,-820083.8515,-321865.3559,-0.833432499,-0.514433801,-0.201861075,6.453240871,1447.601917,9.802423965,,-0.83343348,-0.514417943,-0.20189803,15.39072149,-12.82712747,-7.917507357,-3.106787577,8.169668318,5.04254277,1.97909009,-4.657459151,-2.874964587,-1.127697487,-41.78500537,-54.28088052,-214.9456959,225.597103,0.007351237
124364.5533,99.30873108,225.5897517,-41.77186179,-54.27285053,-214.9425629,1594199.726,-1328658.492,-820084.937,-321869.6548,-0.833430862,-0.514433861,-0.201867097,6.452506542,1449.724505,9.802397862,,-0.833432894,-0.514417939,-0.201900458,15.39326434,-12.82922158,-7.918816405,-3.107393589,8.169640822,5.042529303,1.979108618,-4.659580754,-2.876287102,-1.128284971,-41.86505341,-54.33037628,-214.9651286,225.6423697,0.007363244
124364.5733,99.31383514,225.6350064,-41.85189018,-54.32233249,-214.9619957,1594201.851,-1328659.329,-820086.0234,-321873.954,-0.833423638,-0.514443696,-0.201873777,6.451772213,1451.849093,9.802371736,,-0.833432309,-0.514417935,-0.201902886,15.39580427,-12.8312272,-7.920274446,-3.108009154,8.169613307,5.042515823,1.97912714,-4.661613893,-2.877758622,-1.128882013,-41.94512246,-54.37988766,-214.9845734,225.6876875,0.007384474
124364.5933,99.31892395,225.680303,-41.93193686,-54.37183078,-214.9814314,1594203.977,-1328660.168,-820087.1109,-321878.2536,-0.833427753,-0.514432669,-0.201883723,6.451038361,1453.975502,9.802345586,,-0.833431723,-0.514417931,-0.201905313,15.39834947,-12.83341179,-7.92141401,-3.108676125,8.169585772,5.042502332,1.979145658,-4.663826021,-2.878911678,-1.129530468,-42.02521338,-54.42940901,-215.004022,225.7330472,0.007399967
124364.6133,99.32403564,225.7256472,-42.01200909,-54.42133937,-215.0008761,1594206.105,-1328661.008,-820088.1993,-321882.5537,-0.833421974,-0.51444006,-0.201890029,6.450304031,1456.103896,9.802319412,,-0.833431137,-0.514417927,-0.201907741,15.40089406,-12.83544353,-7.922836859,-3.109286956,8.169558217,5.042488828,1.97916417,-4.665885312,-2.880348031,-1.130122785,-42.1053268,-54.47894633,-215.0234786,225.7784544,0.007416465
124364.6333,99.32913971,225.771038,-42.09209842,-54.47086328,-215.020329,1594208.236,-1328661.85,-820089.2887,-321886.8541,-0.83342758,-0.514422238,-0.201910906,6.449569702,1458.234259,9.802293215,,-0.833430552,-0.514417923,-0.201910169,15.40343927,-12.83765111,-7.923871703,-3.110122379,8.169530643,5.042475311,1.979182678,-4.668120471,-2.881396391,-1.130939701,-42.18546082,-54.52849121,-215.0429478,225.8239112,0.007429708
124364.6533,99.3342514,225.8164815,-42.17221317,-54.520399,-215.0397959,1594210.368,-1328662.693,-820090.3791,-321891.1548,-0.833428393,-0.514419198,-0.201915534,6.44883585,1460.366474,9.802266993,,-0.833429966,-0.514417918,-0.201912597,15.40598503,-12.83978535,-7.925134462,-3.110707701,8.169503049,5.042461783,1.979201181,-4.670282299,-2.882672679,-1.13150652,-42.26561882,-54.57805245,-215.0624261,225.8694168,0.00745093
124364.6733,99.33935547,225.8619659,-42.25235131,-54.56994574,-215.059265,1594212.502,-1328663.538,-820091.4705,-321895.456,-0.833429025,-0.514412463,-0.201931922,6.448101521,1462.500672,9.802240748,,-0.833429381,-0.514417914,-0.201915024,15.40853254,-12.84191825,-7.926341171,-3.111474598,8.169475435,5.042448242,1.979219678,-4.672442817,-2.883892928,-1.13225492,-42.34580016,-54.6276236,-215.0819101,225.9149665,0.007466299
124364.6933,99.34446716,225.9075002,-42.33251415,-54.61950401,-215.0787453,1594214.638,-1328664.385,-820092.5629,-321899.7576,-0.833435873,-0.514402449,-0.201926336,6.447367191,1464.636841,9.80221448,,-0.833428795,-0.51441791,-0.201917452,15.411083,-12.84414941,-7.92749884,-3.111903532,8.169447801,5.04243469,1.979238171,-4.67470161,-2.88506415,-1.132665361,-42.42600818,-54.67720529,-215.1013986,225.9605599,0.007483571
124364.7133,99.34959412,225.9530763,-42.41269882,-54.66907485,-215.0982286,1594216.776,-1328665.233,-820093.6563,-321904.0595,-0.833431907,-0.514402509,-0.201944005,6.446632862,1466.774862,9.802188188,,-0.833428209,-0.514417906,-0.20191988,15.41363172,-12.84621248,-7.928810825,-3.112690516,8.169420148,5.042421125,1.979256659,-4.676792333,-2.886389701,-1.133433858,-42.50623467,-54.72680265,-215.1208973,226.006202,0.007501253
124364.7333,99.35471344,225.9987008,-42.49290909,-54.71865334,-215.1177222,1594218.916,-1328666.083,-820094.7507,-321908.3619,-0.833435641,-0.514400959,-0.20193317,6.44589901,1468.914898,9.802161872,,-0.833427624,-0.514417902,-0.201922307,15.41618334,-12.84839665,-7.930099496,-3.113038771,8.169392474,5.042407547,1.979275141,-4.679004172,-2.887691949,-1.133763629,-42.58648918,-54.77640718,-215.1403975,226.0518845,0.007517359
124364.7533,99.35984039,226.0443671,-42.57313882,-54.7682543,-215.1372168,1594221.058,-1328666.934,-820095.846,-321912.6647,-0.833431909,-0.51440084,-0.201948906,6.44516468,1471.056842,9.802135532,,-0.833427038,-0.514417898,-0.201924735,15.41873555,-12.8504662,-7.931410515,-3.113796777,8.169364781,5.042393958,1.979293619,-4.681101414,-2.889016557,-1.134503158,-42.66676085,-54.82603463,-215.1599069,226.0976163,0.007534252
124364.7733,99.36496735,226.090082,-42.65339244,-54.81786226,-215.1567226,1594223.202,-1328667.787,-820096.9424,-321916.9678,-0.833440925,-0.514392912,-0.20193207,6.444430351,1473.200713,9.802109169,,-0.833426452,-0.514417894,-0.201927163,15.42128719,-12.85273186,-7.932600832,-3.114052443,8.169337069,5.042380356,1.979312092,-4.683394787,-2.890220476,-1.134740351,-42.74706033,-54.87566667,-215.1794174,226.1433873,0.007550617
124364.7933,99.3700943,226.1358367,-42.7336715,-54.86748993,-215.1762267,1594225.348,-1328668.642,-820098.0397,-321921.2713,-0.83343959,-0.514389217,-0.201946705,6.443696499,1475.346524,9.802082782,,-0.833425867,-0.51441789,-0.20192959,15.42384175,-12.85484035,-7.933857877,-3.114794026,8.169309336,5.042366742,1.97933056,-4.685531009,-2.891491135,-1.135463466,-42.82738212,-54.92531975,-215.1989359,226.1892072,0.0075657
124364.8133,99.37522888,226.1816415,-42.81397321,-54.91712436,-215.1957437,1594227.496,-1328669.498,-820099.1381,-321925.5752,-0.833435591,-0.514395058,-0.201948327,6.44296217,1477.49426,9.802056371,,-0.833425281,-0.514417886,-0.201932018,15.4263957,-12.85690722,-7.935261712,-3.115334797,8.169281584,5.042353116,1.979349023,-4.687625637,-2.892908595,-1.135985775,-42.90772572,-54.97498253,-215.2184634,226.2350738,0.007581479
124364.8333,99.38035583,226.2274923,-42.89429829,-54.96677514,-215.2152668,1594229.645,-1328670.356,-820100.2374,-321929.8795,-0.8334305,-0.514402092,-0.201949827,6.44222784,1479.643906,9.802029936,,-0.833424695,-0.514417882,-0.201934446,15.4289526,-12.85895968,-7.936685486,-3.115874308,8.169253812,5.042339478,1.97936748,-4.689705869,-2.894346009,-1.136506828,-42.98809241,-55.02466206,-215.237997,226.2809865,0.00759898
124364.8533,99.38549805,226.2733875,-42.97464079,-55.01644095,-215.2347959,1594231.797,-1328671.216,-820101.3377,-321934.1842,-0.833437479,-0.514395714,-0.201939059,6.441493511,1481.795595,9.802003478,,-0.83342411,-0.514417878,-0.201936873,15.43150776,-12.86119692,-7.937901447,-3.11622415,8.16922602,5.042325827,1.979385933,-4.691970903,-2.89557562,-1.136838216,-43.06848021,-55.07435247,-215.2575327,226.3269398,0.007618219
124364.8733,99.39063263,226.3193216,-43.05500925,-55.06612156,-215.2543234,1594233.951,-1328672.077,-820102.439,-321938.4893,-0.833441968,-0.514385343,-0.201947268,6.440759659,1483.949137,9.801976996,,-0.833423524,-0.514417874,-0.201939301,15.43406582,-12.8633982,-7.939057236,-3.116867428,8.169198209,5.042312164,1.979404381,-4.694199988,-2.896745072,-1.137463047,-43.14889324,-55.12405646,-215.2770727,226.372937,0.00763114
124364.8933,99.39577484,226.3653059,-43.13540675,-55.11581188,-215.273862,1594236.106,-1328672.94,-820103.5413,-321942.7948,-0.833443021,-0.514382184,-0.201949796,6.44002533,1486.104618,9.801950491,,-0.833422938,-0.51441787,-0.201941728,15.43662684,-12.8655489,-7.940325823,-3.117423644,8.169170377,5.042298489,1.979422824,-4.696378526,-2.898027334,-1.13800082,-43.22933432,-55.17377242,-215.296622,226.4189832,0.007651934
124364.9133,99.40093231,226.4113313,-43.21582259,-55.16551496,-215.2934035,1594238.264,-1328673.804,-820104.6447,-321947.1006,-0.833445924,-0.514378369,-0.20194741,6.439291,1488.262071,9.801923961,,-0.833422352,-0.514417865,-0.201944156,15.43918494,-12.86772575,-7.941582763,-3.11790341,8.169142526,5.042284802,1.979441262,-4.698583228,-2.899297962,-1.138462149,-43.30979425,-55.22350091,-215.3161727,226.4650692,0.007666868
124364.9333,99.40607452,226.4574023,-43.29626559,-55.21522963,-215.312951,1594240.423,-1328674.67,-820105.749,-321951.4069,-0.833445573,-0.514382899,-0.20193705,6.438557148,1490.421491,9.801897408,,-0.833421767,-0.514417861,-0.201946584,15.44174712,-12.86985578,-7.942970648,-3.118260865,8.169114655,5.042271102,1.979459694,-4.700741123,-2.900699546,-1.138801171,-43.39028042,-55.27324362,-215.335727,226.5111989,0.007686424
124364.9533,99.41123199,226.5035125,-43.37673047,-55.26496297,-215.332497,1594242.584,-1328675.537,-820106.8542,-321955.7135,-0.83345251,-0.514370084,-0.20194142,6.437822819,1492.582823,9.801870831,,-0.833421181,-0.514417857,-0.201949011,15.44430871,-12.87209786,-7.944090366,-3.118845629,8.169086764,5.04225739,1.979478122,-4.703011093,-2.901832976,-1.139367507,-43.47079069,-55.32299962,-215.3552844,226.5573712,0.007699436
124364.9733,99.41638184,226.5496718,-43.45722086,-55.31470788,-215.3520532,1594244.748,-1328676.407,-820107.9605,-321960.0206,-0.833445716,-0.51437825,-0.20194843,6.43708849,1494.74605,9.80184423,,-0.833420595,-0.514417853,-0.201951439,15.4468697,-12.87412738,-7.945533798,-3.119471079,8.169058853,5.042243666,1.979496545,-4.705068524,-2.903290132,-1.139974534,-43.55132223,-55.37277368,-215.3748527,226.6035942,0.007719501
124364.9933,99.42152405,226.5958747,-43.5377298,-55.36446714,-215.3716144,1594246.913,-1328677.277,-820109.0678,-321964.328,-0.833447116,-0.514371753,-0.201960099,6.43635416,1496.911277,9.801817605,,-0.83342001,-0.514417849,-0.201953866,15.44943487,-12.87628694,-7.946752891,-3.1201694,8.169030923,5.04222993,1.979514963,-4.707256016,-2.904522962,-1.140654437,-43.63187492,-55.4225576,-215.3944275,226.6498617,0.007737604
124365.0133,99.42669678,226.6421241,-43.61826101,-55.41423908,-215.3911833,1594249.08,-1328678.15,-820110.1761,-321968.6358,-0.833431064,-0.514398575,-0.201957079,6.435620308,1499.078443,9.801790957,,-0.833419424,-0.514417845,-0.201956294,15.45200058,-12.87817729,-7.948487077,-3.120640905,8.169002972,5.042216181,1.979533376,-4.709174318,-2.906270896,-1.141107529,-43.7124445,-55.4723645,-215.4140054,226.6961728,0.00775533
124365.0333,99.43186188,226.6884175,-43.69881054,-55.46403016,-215.4107563,1594251.249,-1328679.024,-820111.2854,-321972.944,-0.833434761,-0.514384568,-0.201977618,6.434885979,1501.24758,9.801764285,,-0.833418838,-0.514417841,-0.201958722,15.45456569,-12.88037227,-7.949590094,-3.121476368,8.168975002,5.04220242,1.979551784,-4.711397267,-2.907387673,-1.141924585,-43.79303849,-55.52217791,-215.4335948,226.7425329,0.007772224
124365.0533,99.43701935,226.7347607,-43.77938334,-55.5138327,-215.4303406,1594253.42,-1328679.899,-820112.3957,-321977.2526,-0.833430313,-0.514391899,-0.201977537,6.434151649,1503.418582,9.801737589,,-0.833418252,-0.514417837,-0.201961149,15.45713258,-12.88244285,-7.951023782,-3.121993573,8.168947012,5.042188647,1.979570186,-4.713495834,-2.908835134,-1.142423387,-43.87365325,-55.57200941,-215.4531891,226.7889379,0.00778922
124365.0733,99.44218445,226.7811487,-43.85997961,-55.5636499,-215.4499302,1594255.593,-1328680.777,-820113.5069,-321981.5616,-0.833429404,-0.514390826,-0.201983858,6.43341732,1505.59163,9.801710869,,-0.833417667,-0.514417833,-0.201963577,15.45970009,-12.88456863,-7.952327902,-3.122609874,8.168919002,5.042174862,1.979588584,-4.715649631,-2.91015304,-1.14302129,-43.9542926,-55.62185297,-215.4727906,226.8353893,0.007806845
124365.0933,99.44735718,226.8275825,-43.94059277,-55.61348479,-215.4695264,1594257.768,-1328681.655,-820114.6192,-321985.871,-0.83343064,-0.514387488,-0.201987194,6.432683468,1507.766499,9.801684125,,-0.833417081,-0.514417829,-0.201966004,15.46227052,-12.88673002,-7.953598496,-3.123180634,8.168890972,5.042161064,1.979606977,-4.717839044,-2.911437432,-1.143573657,-44.03494955,-55.67171354,-215.4923978,226.8818856,0.007819744
124365.1133,99.45253754,226.8740658,-44.02123093,-55.66333038,-215.4891334,1594259.945,-1328682.536,-820115.7325,-321990.1808,-0.833433615,-0.514389098,-0.201970704,6.431949139,1509.943455,9.801657358,,-0.833416495,-0.514417824,-0.201968432,15.46484035,-12.8889178,-7.954945272,-3.123444696,8.168862922,5.042147254,1.979625365,-4.720054875,-2.912798018,-1.143819331,-44.11563203,-55.72158634,-215.5120098,226.928426,0.007837676
124365.1333,99.45771027,226.9205884,-44.10189273,-55.71319212,-215.5087393,1594262.124,-1328683.418,-820116.8467,-321994.491,-0.83343323,-0.514381647,-0.20199098,6.431214809,1512.122262,9.801630566,,-0.833415909,-0.51441782,-0.201970859,15.46741199,-12.89105513,-7.956152856,-3.124277708,8.168834853,5.042133431,1.979643747,-4.722220281,-2.914019424,-1.144633961,-44.19633714,-55.7714725,-215.531632,226.9750157,0.007857227
124365.1533,99.46289825,226.9671584,-44.1825805,-55.76306358,-215.5283539,1594264.305,-1328684.302,-820117.962,-321998.8015,-0.833427267,-0.514392793,-0.201987011,6.430480957,1514.303054,9.801603751,,-0.833415324,-0.514417816,-0.201973287,15.46998299,-12.89310565,-7.957647762,-3.124735627,8.168806763,5.042119597,1.979662125,-4.72429889,-2.915528165,-1.145073502,-44.27706648,-55.82137415,-215.5512554,227.0216468,0.007874487
124365.1733,99.46807098,227.0137723,-44.2632856,-55.81295273,-215.547973,1594266.487,-1328685.187,-820119.0783,-322003.1125,-0.833425227,-0.514388204,-0.202006958,6.429746628,1516.485772,9.801576912,,-0.833414738,-0.514417812,-0.201975714,15.47255696,-12.8952193,-7.958900779,-3.125564157,8.168778654,5.04210575,1.979680498,-4.726440647,-2.916795029,-1.145883659,-44.35781442,-55.87128863,-215.5708907,227.0683278,0.007890804
124365.1933,99.47325897,227.060437,-44.3440157,-55.86285523,-215.5676037,1594268.672,-1328686.074,-820120.1955,-322007.4238,-0.833433324,-0.514388621,-0.201974172,6.429012299,1518.67043,9.80155005,,-0.833414152,-0.514417808,-0.201978142,15.47513032,-12.8974893,-7.960230945,-3.12557663,8.168750525,5.042091891,1.979698865,-4.728738772,-2.918139054,-1.145877765,-44.43859047,-55.92121801,-215.5905212,227.1150453,0.0079072
124365.2133,99.47843933,227.1071381,-44.42477219,-55.91277231,-215.5872298,1594270.859,-1328686.962,-820121.3138,-322011.7356,-0.833434134,-0.514381647,-0.201987698,6.428277969,1520.857056,9.801523163,,-0.833413566,-0.514417804,-0.201980569,15.4777055,-12.89964808,-7.96144765,-3.126306109,8.168722376,5.04207802,1.979717228,-4.730925707,-2.91936963,-1.146588881,-44.51939071,-55.97115971,-215.6101616,227.1618116,0.007926554
124365.2333,99.48363495,227.1538851,-44.50555093,-55.962699,-215.6068639,1594273.047,-1328687.852,-820122.433,-322016.0477,-0.833434229,-0.514384806,-0.201979778,6.427544117,1523.045656,9.801496252,,-0.833412981,-0.5144178,-0.201982997,15.48028242,-12.90179724,-7.962822071,-3.12670401,8.168694207,5.042064136,1.979735586,-4.733103033,-2.920757935,-1.146968425,-44.60021299,-56.02111415,-215.6298033,227.2086184,0.007942166
124365.2533,99.48883057,227.2006762,-44.58635288,-56.01264626,-215.6265009,1594275.238,-1328688.744,-820123.5533,-322020.3602,-0.833437116,-0.514379025,-0.201981651,6.426809788,1525.236193,9.801469318,,-0.833412395,-0.514417796,-0.201985424,15.48285755,-12.90398815,-7.964057163,-3.127253129,8.168666018,5.04205024,1.979753938,-4.735322131,-2.922006923,-1.147499191,-44.68105932,-56.0710864,-215.6494509,227.2554718,0.007958341
124365.2733,99.49401093,227.2475134,-44.6671766,-56.06260491,-215.6461454,1594277.43,-1328689.637,-820124.6745,-322024.6731,-0.833433242,-0.514386475,-0.201978911,6.426075459,1527.428685,9.80144236,,-0.833411809,-0.514417791,-0.201987852,15.48543806,-12.90607885,-7.965499897,-3.127731922,8.168637809,5.042036332,1.979772286,-4.737441039,-2.923463565,-1.147959637,-44.76192542,-56.12107418,-215.6691046,227.3023704,0.007976553
124365.2933,99.49922943,227.2943939,-44.74802476,-56.1125746,-215.6657941,1594279.625,-1328690.532,-820125.7968,-322028.9864,-0.833435403,-0.514385939,-0.201971018,6.425341606,1529.623089,9.801415378,,-0.833411223,-0.514417787,-0.201990279,15.48801555,-12.90826048,-7.966817417,-3.128130275,8.168609581,5.042022411,1.979790628,-4.739650898,-2.924795006,-1.148339646,-44.84281778,-56.1710705,-215.6887609,227.3493106,0.007994728
124365.3133,99.50441742,227.3413159,-44.82889507,-56.16256293,-215.6854437,1594281.821,-1328691.429,-820126.92,-322033.3002,-0.833436132,-0.514389157,-0.201959894,6.424607277,1531.819432,9.801388372,,-0.833410638,-0.514417783,-0.201992707,15.4905972,-12.91042341,-7.96819524,-3.128479363,8.168581332,5.042008478,1.979808966,-4.741842083,-2.926186762,-1.148670397,-44.92373191,-56.22108666,-215.7084171,227.3962917,0.008013967
124365.3333,99.5096283,227.3882777,-44.90978864,-56.21256765,-215.7050926,1594284.019,-1328692.327,-820128.0443,-322037.6143,-0.833432446,-0.514401436,-0.201944003,6.423872948,1534.017743,9.801361342,,-0.833410052,-0.514417779,-0.201995134,15.49317825,-12.91251744,-7.969713138,-3.128754439,8.168553064,5.041994533,1.979827299,-4.743964378,-2.927718605,-1.14892714,-45.00466793,-56.27112202,-215.7280711,227.4433116,0.008029766
124365.3533,99.51483154,227.4352818,-44.99070428,-56.26258935,-215.7247435,1594286.22,-1328693.227,-820129.1696,-322041.9288,-0.833425225,-0.514412701,-0.201944884,6.423138618,1536.218026,9.801334288,,-0.833409466,-0.514417775,-0.201997562,15.49575993,-12.9145572,-7.971215721,-3.129289436,8.168524775,5.041980575,1.979845626,-4.746032424,-2.929235146,-1.14944381,-45.08562493,-56.32117406,-215.7477324,227.4903784,0.008046853
124365.3733,99.52004242,227.4823316,-45.0716403,-56.31262483,-215.7444013,1594288.422,-1328694.128,-820130.2958,-322046.2436,-0.833418033,-0.514425695,-0.201941738,6.422404766,1538.42025,9.801307211,,-0.83340888,-0.514417771,-0.201999989,15.49834335,-12.91659883,-7.972746047,-3.129762389,8.168496467,5.041966605,1.979863948,-4.748102361,-2.930779442,-1.14989844,-45.16660234,-56.37124042,-215.7673993,227.5374899,0.008065986
124365.3933,99.5252533,227.5294239,-45.1526002,-56.3626785,-215.7640607,1594290.626,-1328695.031,-820131.4231,-322050.5589,-0.833407484,-0.514444649,-0.201937488,6.421670437,1540.624503,9.801280109,,-0.833408294,-0.514417767,-0.202002416,15.50092855,-12.91858985,-7.974369748,-3.130218578,8.168468139,5.041952623,1.979882266,-4.750121715,-2.932417125,-1.150336312,-45.24760263,-56.42132685,-215.7870675,227.5846439,0.008077784
124365.4133,99.5304718,227.5765661,-45.23357452,-56.41275695,-215.7837298,1594292.832,-1328695.936,-820132.5513,-322054.8746,-0.833416613,-0.514425159,-0.201948784,6.420936108,1542.830621,9.801252983,,-0.833407709,-0.514417762,-0.202004844,15.50351318,-12.92088545,-7.975397227,-3.130915642,8.16843979,5.041938628,1.979900578,-4.752445657,-2.933458599,-1.151015064,-45.32862343,-56.47142612,-215.8067501,227.6318507,0.008099275
124365.4333,99.53569031,227.6237514,-45.31457627,-56.4628433,-215.8034029,1594295.04,-1328696.842,-820133.6806,-322059.1906,-0.83341063,-0.514441967,-0.201930961,6.420202255,1545.038724,9.801225834,,-0.833407123,-0.514417758,-0.202007271,15.50609838,-12.92294722,-7.976987749,-3.131161354,8.168411422,5.041924622,1.979918886,-4.754535797,-2.935063128,-1.151242468,-45.40966698,-56.52154457,-215.8264278,227.6790939,0.008115505
124365.4533,99.54090118,227.6709784,-45.39559619,-56.51294838,-215.8230778,1594297.25,-1328697.75,-820134.8108,-322063.5071,-0.833412625,-0.514424026,-0.201968923,6.419467926,1547.248752,9.801198661,,-0.833406537,-0.514417754,-0.202009699,15.50868654,-12.92513515,-7.978040967,-3.132272722,8.168383034,5.041910602,1.979937188,-4.756752117,-2.936130364,-1.152335534,-45.49073124,-56.57167099,-215.8461245,227.726393,0.00813453
124365.4733,99.54612732,227.7182584,-45.4766435,-56.56306048,-215.8427676,1594299.462,-1328698.66,-820135.9421,-322067.8239,-0.833407263,-0.514437556,-0.201956477,6.418733597,1549.460792,9.801171464,,-0.833405951,-0.51441775,-0.202012126,15.51127529,-12.92720948,-7.979582555,-3.132602508,8.168354626,5.041896571,1.979955485,-4.758854857,-2.937685984,-1.152647023,-45.5718206,-56.62181419,-215.8658205,227.7737323,0.008152909
124365.4933,99.55135345,227.7655794,-45.55770782,-56.61318989,-215.8624589,1594301.676,-1328699.571,-820137.0744,-322072.1412,-0.833406998,-0.514440298,-0.201949873,6.417999268,1551.67473,9.801144242,,-0.833405365,-0.514417746,-0.202014553,15.51386467,-12.92936338,-7.980957167,-3.133023,8.168326199,5.041882527,1.979973777,-4.761037181,-2.939074639,-1.153049222,-45.65292856,-56.67197138,-215.8855199,227.8211138,0.008165195
124365.5133,99.55658722,227.8129486,-45.63879739,-56.66333868,-215.8821572,1594303.892,-1328700.484,-820138.2076,-322076.4588,-0.833411172,-0.514431655,-0.201954867,6.417265415,1553.890625,9.801116997,,-0.83340478,-0.514417742,-0.202016981,15.51645461,-12.93158663,-7.982155432,-3.133623532,8.16829775,5.041868471,1.979992065,-4.763288877,-2.940286961,-1.153631467,-45.73406317,-56.72214442,-215.9052298,227.8685465,0.008190238
124365.5333,99.56181335,227.8603562,-45.71991081,-56.71349662,-215.901855,1594306.11,-1328701.398,-820139.3419,-322080.7769,-0.833404854,-0.514434457,-0.201974733,6.416531086,1556.108471,9.801089728,,-0.833404194,-0.514417737,-0.202019408,15.51904633,-12.93364854,-7.98353217,-3.134455246,8.168269282,5.041854402,1.980010347,-4.765379258,-2.941677768,-1.154444899,-45.81521839,-56.77233018,-215.9249439,227.9160221,0.008208404
124365.5533,99.56704712,227.9078137,-45.80104641,-56.76366749,-215.9215638,1594308.33,-1328702.314,-820140.4772,-322085.0953,-0.833398767,-0.514436662,-0.201993975,6.415796757,1558.328363,9.801062435,,-0.833403608,-0.514417733,-0.202021836,15.52163864,-12.93571451,-7.984899976,-3.135277484,8.168240795,5.041840321,1.980028624,-4.767473716,-2.943059655,-1.15524886,-45.89639589,-56.82252868,-215.9446688,227.9635473,0.008222183
124365.5733,99.57228088,227.9553251,-45.88220493,-56.81385171,-215.9412878,1594310.552,-1328703.232,-820141.6134,-322089.4141,-0.833397392,-0.514434338,-0.202005383,6.415062428,1560.55012,9.801035118,,-0.833403022,-0.514417729,-0.202024263,15.52423159,-12.93785412,-7.986197794,-3.135978343,8.168212287,5.041826228,1.980046896,-4.769641831,-2.944371566,-1.155931447,-45.97759777,-56.87273914,-215.9644064,228.0111243,0.008238223
124365.5933,99.57752228,228.0028861,-45.96338138,-56.8640528,-215.9610222,1594312.775,-1328704.151,-820142.7507,-322093.7333,-0.833395107,-0.514430404,-0.202024414,6.414328575,1562.773893,9.801007777,,-0.833402436,-0.514417725,-0.20202669,15.52682747,-12.93998205,-7.987472122,-3.136798222,8.168183759,5.041812122,1.980065163,-4.771798287,-2.94566,-1.156733059,-46.05881735,-56.922966,-215.9841569,228.0587528,0.008257653
